Key Date;Legal Entity;Business Portfolio;Cohort;Factor Actuals;Factor Estimates
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2000;L22200;0,00;0,00
20211231;005;32;2000;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2001;L22200;0,00;0,00
20211231;005;32;2001;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2002;L22200;0,00;0,00
20211231;005;32;2002;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2003;L22200;0,00;0,00
20211231;005;32;2003;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2004;L22200;0,00;0,00
20211231;005;32;2004;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2005;L22200;0,00;0,00
20211231;005;32;2005;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2006;L22200;0,00;0,00
20211231;005;32;2006;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2007;L22200;0,00;0,00
20211231;005;32;2007;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2008;L22200;0,00;0,00
20211231;005;32;2008;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2009;L22200;0,00;0,00
20211231;005;32;2009;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2010;L22200;0,00;0,00
20211231;005;32;2010;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2011;L22200;0,00;0,00
20211231;005;32;2011;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2012;L22200;0,00;0,00
20211231;005;32;2012;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2013;L22200;0,00;0,00
20211231;005;32;2013;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2014;L22200;0,00;0,00
20211231;005;32;2014;L22200;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22100;0,00;0,00
20211231;005;32;2015;L22100;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;005;32;2015;L22200;0,00;0,00
20211231;005;32;2015;L22200;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;52;2021;L41100;0,00;0,00
20211231;001;52;2021;L41100;100,00;100,00
20211231;001;25;2021;L21200;0,00;0,00
20211231;001;25;2021;L21200;100,00;100,00
20211231;001;25;2021;L21200;0,00;0,00
20211231;001;25;2021;L21200;100,00;100,00
20211231;001;25;2021;L21200;0,00;0,00
20211231;001;25;2021;L21200;100,00;100,00
20211231;001;25;2021;L21200;0,00;0,00
20211231;001;25;2021;L21200;100,00;100,00
20211231;001;25;2021;L21200;0,00;0,00
20211231;001;25;2021;L21200;100,00;100,00
20211231;001;42;2021;L33100;0,00;0,00
20211231;001;42;2021;L33100;100,00;100,00
20211231;001;42;2021;L33100;0,00;0,00
20211231;001;42;2021;L33100;100,00;100,00
20211231;001;42;2021;L33100;0,00;0,00
20211231;001;42;2021;L33100;100,00;100,00
20211231;001;42;2021;L33100;0,00;0,00
20211231;001;42;2021;L33100;100,00;100,00
20211231;001;42;2021;L33100;0,00;0,00
20211231;001;42;2021;L33100;100,00;100,00
